1000
0  1  Logic.CreateMainPlayerCommand  
0  2  Logic.CreatePlayerCommand  
33  2  Logic.CreateBuildingCommand  
66  1  Logic.CreateBuildingCommand  
683
1010(77850, 0, 1560949)    (12978, 0, -64244)
1012(57216, 0, -1607187)    (13411, 0, 64149)
1005(305748, 0, -418320)    (13411, 0, 64149)
1006(238740, 0, 764311)    (12978, 0, -64244)
1007(223500, 0, -811758)    (13411, 0, 64149)
1008(159160, 0, 1158347)    (12978, 0, -64244)
1009(141252, 0, -1205196)    (13411, 0, 64149)
1010(79580, 0, 1552383)    (12978, 0, -64244)
1012(59004, 0, -1598634)    (13411, 0, 64149)
242
1013(0, 0, 1946419)    (12978, 0, -64244)
1005(307536, 0, -409767)    (13411, 0, 64149)
1006(240470, 0, 755745)    (12978, 0, -64244)
1007(225288, 0, -803205)    (13411, 0, 64149)
1008(160890, 0, 1149781)    (12978, 0, -64244)
1009(143040, 0, -1196643)    (13411, 0, 64149)
1010(81310, 0, 1543817)    (12978, 0, -64244)
1012(60792, 0, -1590081)    (13411, 0, 64149)
1013(1730, 0, 1937853)    (12978, 0, -64244)
1005(309324, 0, -401214)    (13411, 0, 64149)
1006(242200, 0, 747179)    (12978, 0, -64244)
1007(227076, 0, -794652)    (13411, 0, 64149)
1008(162620, 0, 1141215)    (12978, 0, -64244)
1009(144828, 0, -1188090)    (13411, 0, 64149)
1010(83040, 0, 1535251)    (12978, 0, -64244)
1012(62580, 0, -1581528)    (13411, 0, 64149)
1013(3460, 0, 1929287)    (12978, 0, -64244)
1005(311112, 0, -392661)    (13411, 0, 64149)
1006(243930, 0, 738613)    (12978, 0, -64244)
1007(228864, 0, -786099)    (13411, 0, 64149)
1008(164350, 0, 1132649)    (12978, 0, -64244)
1009(146616, 0, -1179537)    (13411, 0, 64149)
1010(84770, 0, 1526685)    (12978, 0, -64244)
1012(64368, 0, -1572975)    (13411, 0, 64149)
1013(5190, 0, 1920721)    (12978, 0, -64244)
1005(312900, 0, -384108)    (13411, 0, 64149)
1006(245660, 0, 730047)    (12978, 0, -64244)
1007(230652, 0, -777546)    (13411, 0, 64149)
1008(166080, 0, 1124083)    (12978, 0, -64244)
1009(148404, 0, -1170984)    (13411, 0, 64149)
1010(86500, 0, 1518119)    (12978, 0, -64244)
1012(66156, 0, -1564422)    (13411, 0, 64149)
1013(6920, 0, 1912155)    (12978, 0, -64244)
1006(247390, 0, 721481)    (12978, 0, -64244)
1008(167810, 0, 1115517)    (12978, 0, -64244)
1010(88230, 0, 1509553)    (12978, 0, -64244)
1013(8650, 0, 1903589)    (12978, 0, -64244)
1006(249120, 0, 712915)    (12978, 0, -64244)
289
1007(232440, 0, -768993)    (4792, 0, 65371)
1008(169540, 0, 1106951)    (12978, 0, -64244)
398
1009(150192, 0, -1162431)    (7035, 0, 65163)
1010(89960, 0, 1500987)    (12978, 0, -64244)
480
1012(67944, 0, -1555869)    (8354, 0, 65006)
1013(10380, 0, 1895023)    (12978, 0, -64244)
1006(250850, 0, 704349)    (12978, 0, -64244)
1007(233078, 0, -760277)    (4792, 0, 65371)
1008(171270, 0, 1098385)    (12978, 0, -64244)
1009(151129, 0, -1153743)    (7035, 0, 65163)
1010(91690, 0, 1492421)    (12978, 0, -64244)
1012(69057, 0, -1547202)    (8354, 0, 65006)
1013(12110, 0, 1886457)    (12978, 0, -64244)
1006(252580, 0, 695783)    (12978, 0, -64244)
1007(233716, 0, -751561)    (4792, 0, 65371)
1008(173000, 0, 1089819)    (12978, 0, -64244)
1009(152066, 0, -1145055)    (7035, 0, 65163)
1010(93420, 0, 1483855)    (12978, 0, -64244)
1012(70170, 0, -1538535)    (8354, 0, 65006)
1013(13840, 0, 1877891)    (12978, 0, -64244)
1006(254310, 0, 687217)    (12978, 0, -64244)
1007(234354, 0, -742845)    (4792, 0, 65371)
1008(174730, 0, 1081253)    (12978, 0, -64244)
1009(153003, 0, -1136367)    (7035, 0, 65163)
1010(95150, 0, 1475289)    (12978, 0, -64244)
1012(71283, 0, -1529868)    (8354, 0, 65006)
1013(15570, 0, 1869325)    (12978, 0, -64244)
1006(256040, 0, 678651)    (12978, 0, -64244)
1007(234992, 0, -734129)    (4792, 0, 65371)
1008(176460, 0, 1072687)    (12978, 0, -64244)
1009(153940, 0, -1127679)    (7035, 0, 65163)
1010(96880, 0, 1466723)    (12978, 0, -64244)
1012(72396, 0, -1521201)    (8354, 0, 65006)
1013(17300, 0, 1860759)    (12978, 0, -64244)
1006(257770, 0, 670085)    (12978, 0, -64244)
1007(235630, 0, -725413)    (4792, 0, 65371)
1008(178190, 0, 1064121)    (12978, 0, -64244)
1009(154877, 0, -1118991)    (7035, 0, 65163)
1010(98610, 0, 1458157)    (12978, 0, -64244)
1012(73509, 0, -1512534)    (8354, 0, 65006)
1013(19030, 0, 1852193)    (12978, 0, -64244)
1006(259500, 0, 661519)    (12978, 0, -64244)
1007(236268, 0, -716697)    (4792, 0, 65371)
1008(179920, 0, 1055555)    (12978, 0, -64244)
1009(155814, 0, -1110303)    (7035, 0, 65163)
1010(100340, 0, 1449591)    (12978, 0, -64244)
1012(74622, 0, -1503867)    (8354, 0, 65006)
1013(20760, 0, 1843627)    (12978, 0, -64244)
1006(261230, 0, 652953)    (12978, 0, -64244)
1007(236906, 0, -707981)    (4792, 0, 65371)
1008(181650, 0, 1046989)    (12978, 0, -64244)
1009(156751, 0, -1101615)    (7035, 0, 65163)
1010(102070, 0, 1441025)    (12978, 0, -64244)
214
1011(0, 0, -1880883)    (9093, 0, 64903)
1012(75735, 0, -1495200)    (8354, 0, 65006)
1013(22490, 0, 1835061)    (12978, 0, -64244)
1006(262960, 0, 644387)    (12978, 0, -64244)
1007(237544, 0, -699265)    (4792, 0, 65371)
1008(183380, 0, 1038423)    (12978, 0, -64244)
1009(157688, 0, -1092927)    (7035, 0, 65163)
1010(103800, 0, 1432459)    (12978, 0, -64244)
1011(1212, 0, -1872230)    (9093, 0, 64903)
1012(76848, 0, -1486533)    (8354, 0, 65006)
1013(24220, 0, 1826495)    (12978, 0, -64244)
1006(264690, 0, 635821)    (12978, 0, -64244)
1007(238182, 0, -690549)    (4792, 0, 65371)
1008(185110, 0, 1029857)    (12978, 0, -64244)
1009(158625, 0, -1084239)    (7035, 0, 65163)
1010(105530, 0, 1423893)    (12978, 0, -64244)
1011(2424, 0, -1863577)    (9093, 0, 64903)
1012(77961, 0, -1477866)    (8354, 0, 65006)
1013(25950, 0, 1817929)    (12978, 0, -64244)
1006(266420, 0, 627255)    (12978, 0, -64244)
1007(238820, 0, -681833)    (4792, 0, 65371)
1008(186840, 0, 1021291)    (12978, 0, -64244)
1009(159562, 0, -1075551)    (7035, 0, 65163)
1010(107260, 0, 1415327)    (12978, 0, -64244)
1011(3636, 0, -1854924)    (9093, 0, 64903)
1012(79074, 0, -1469199)    (8354, 0, 65006)
1013(27680, 0, 1809363)    (12978, 0, -64244)
1006(268150, 0, 618689)    (12978, 0, -64244)
1007(239458, 0, -673117)    (4792, 0, 65371)
1008(188570, 0, 1012725)    (12978, 0, -64244)
1009(160499, 0, -1066863)    (7035, 0, 65163)
1010(108990, 0, 1406761)    (12978, 0, -64244)
1011(4848, 0, -1846271)    (9093, 0, 64903)
1012(80187, 0, -1460532)    (8354, 0, 65006)
1013(29410, 0, 1800797)    (12978, 0, -64244)
1006(269880, 0, 610123)    (12978, 0, -64244)
1007(240096, 0, -664401)    (4792, 0, 65371)
1008(190300, 0, 1004159)    (12978, 0, -64244)
1009(161436, 0, -1058175)    (7035, 0, 65163)
1010(110720, 0, 1398195)    (12978, 0, -64244)
1011(6060, 0, -1837618)    (9093, 0, 64903)
1012(81300, 0, -1451865)    (8354, 0, 65006)
1013(31140, 0, 1792231)    (12978, 0, -64244)
1006(271610, 0, 601557)    (12978, 0, -64244)
1007(240734, 0, -655685)    (4792, 0, 65371)
1008(192030, 0, 995593)    (12978, 0, -64244)
1009(162373, 0, -1049487)    (7035, 0, 65163)
1010(112450, 0, 1389629)    (12978, 0, -64244)
1011(7272, 0, -1828965)    (9093, 0, 64903)
1012(82413, 0, -1443198)    (8354, 0, 65006)
1013(32870, 0, 1783665)    (12978, 0, -64244)
1006(273340, 0, 592991)    (12978, 0, -64244)
1007(241372, 0, -646969)    (4792, 0, 65371)
1008(193760, 0, 987027)    (12978, 0, -64244)
1009(163310, 0, -1040799)    (7035, 0, 65163)
1010(114180, 0, 1381063)    (12978, 0, -64244)
1011(8484, 0, -1820312)    (9093, 0, 64903)
1012(83526, 0, -1434531)    (8354, 0, 65006)
1013(34600, 0, 1775099)    (12978, 0, -64244)
1006(275070, 0, 584425)    (12978, 0, -64244)
1007(242010, 0, -638253)    (4792, 0, 65371)
1008(195490, 0, 978461)    (12978, 0, -64244)
1009(164247, 0, -1032111)    (7035, 0, 65163)
1010(115910, 0, 1372497)    (12978, 0, -64244)
1011(9696, 0, -1811659)    (9093, 0, 64903)
1012(84639, 0, -1425864)    (8354, 0, 65006)
1013(36330, 0, 1766533)    (12978, 0, -64244)
689
1003(312900, 0, -384108)    (316, 0, 65541)
1006(276800, 0, 575859)    (12978, 0, -64244)
1007(242648, 0, -629537)    (4792, 0, 65371)
1008(197220, 0, 969895)    (12978, 0, -64244)
1009(165184, 0, -1023423)    (7035, 0, 65163)
1010(117640, 0, 1363931)    (12978, 0, -64244)
1011(10908, 0, -1803006)    (9093, 0, 64903)
1012(85752, 0, -1417197)    (8354, 0, 65006)
1013(38060, 0, 1757967)    (12978, 0, -64244)
1003(312942, 0, -375370)    (316, 0, 65541)
1006(278530, 0, 567293)    (12978, 0, -64244)
1007(243286, 0, -620821)    (4792, 0, 65371)
1008(198950, 0, 961329)    (12978, 0, -64244)
1009(166121, 0, -1014735)    (7035, 0, 65163)
1010(119370, 0, 1355365)    (12978, 0, -64244)
1011(12120, 0, -1794353)    (9093, 0, 64903)
1012(86865, 0, -1408530)    (8354, 0, 65006)
1013(39790, 0, 1749401)    (12978, 0, -64244)
1003(312984, 0, -366632)    (316, 0, 65541)
1006(280260, 0, 558727)    (12978, 0, -64244)
1007(243924, 0, -612105)    (4792, 0, 65371)
1008(200680, 0, 952763)    (12978, 0, -64244)
1009(167058, 0, -1006047)    (7035, 0, 65163)
1010(121100, 0, 1346799)    (12978, 0, -64244)
1011(13332, 0, -1785700)    (9093, 0, 64903)
1012(87978, 0, -1399863)    (8354, 0, 65006)
1013(41520, 0, 1740835)    (12978, 0, -64244)
1003(313026, 0, -357894)    (316, 0, 65541)
1006(281990, 0, 550161)    (12978, 0, -64244)
1007(244562, 0, -603389)    (4792, 0, 65371)
1008(202410, 0, 944197)    (12978, 0, -64244)
1009(167995, 0, -997359)    (7035, 0, 65163)
1010(122830, 0, 1338233)    (12978, 0, -64244)
1011(14544, 0, -1777047)    (9093, 0, 64903)
1012(89091, 0, -1391196)    (8354, 0, 65006)
1013(43250, 0, 1732269)    (12978, 0, -64244)
1003(313068, 0, -349156)    (316, 0, 65541)
1006(283720, 0, 541595)    (12978, 0, -64244)
1007(245200, 0, -594673)    (4792, 0, 65371)
1008(204140, 0, 935631)    (12978, 0, -64244)
1009(168932, 0, -988671)    (7035, 0, 65163)
1010(124560, 0, 1329667)    (12978, 0, -64244)
1011(15756, 0, -1768394)    (9093, 0, 64903)
1012(90204, 0, -1382529)    (8354, 0, 65006)
1013(44980, 0, 1723703)    (12978, 0, -64244)
1003(313110, 0, -340418)    (316, 0, 65541)
1006(285450, 0, 533029)    (12978, 0, -64244)
1007(245838, 0, -585957)    (4792, 0, 65371)
1008(205870, 0, 927065)    (12978, 0, -64244)
1009(169869, 0, -979983)    (7035, 0, 65163)
1010(126290, 0, 1321101)    (12978, 0, -64244)
1011(16968, 0, -1759741)    (9093, 0, 64903)
1012(91317, 0, -1373862)    (8354, 0, 65006)
1013(46710, 0, 1715137)    (12978, 0, -64244)
1003(313152, 0, -331680)    (316, 0, 65541)
1006(287180, 0, 524463)    (12978, 0, -64244)
1007(246476, 0, -577241)    (4792, 0, 65371)
1008(207600, 0, 918499)    (12978, 0, -64244)
1009(170806, 0, -971295)    (7035, 0, 65163)
1010(128020, 0, 1312535)    (12978, 0, -64244)
1011(18180, 0, -1751088)    (9093, 0, 64903)
1012(92430, 0, -1365195)    (8354, 0, 65006)
1013(48440, 0, 1706571)    (12978, 0, -64244)
1003(313194, 0, -322942)    (316, 0, 65541)
1006(288910, 0, 515897)    (12978, 0, -64244)
1007(247114, 0, -568525)    (4792, 0, 65371)
1008(209330, 0, 909933)    (12978, 0, -64244)
1009(171743, 0, -962607)    (7035, 0, 65163)
1010(129750, 0, 1303969)    (12978, 0, -64244)
1011(19392, 0, -1742435)    (9093, 0, 64903)
1012(93543, 0, -1356528)    (8354, 0, 65006)
1013(50170, 0, 1698005)    (12978, 0, -64244)
1003(313236, 0, -314204)    (316, 0, 65541)
1006(290640, 0, 507331)    (12978, 0, -64244)
1007(247752, 0, -559809)    (4792, 0, 65371)
1008(211060, 0, 901367)    (12978, 0, -64244)
1009(172680, 0, -953919)    (7035, 0, 65163)
1010(131480, 0, 1295403)    (12978, 0, -64244)
1011(20604, 0, -1733782)    (9093, 0, 64903)
1012(94656, 0, -1347861)    (8354, 0, 65006)
1013(51900, 0, 1689439)    (12978, 0, -64244)
1003(313278, 0, -305466)    (316, 0, 65541)
68
1004(316590, 0, 378841)    (12999, 0, -64269)
1006(292370, 0, 498765)    (12978, 0, -64244)
1007(248390, 0, -551093)    (4792, 0, 65371)
1008(212790, 0, 892801)    (12978, 0, -64244)
1009(173617, 0, -945231)    (7035, 0, 65163)
1010(133210, 0, 1286837)    (12978, 0, -64244)
1011(21816, 0, -1725129)    (9093, 0, 64903)
1012(95769, 0, -1339194)    (8354, 0, 65006)
1013(53630, 0, 1680873)    (12978, 0, -64244)
1003(313320, 0, -296728)    (316, 0, 65541)
1006(294100, 0, 490199)    (12978, 0, -64244)
1007(249028, 0, -542377)    (4792, 0, 65371)
1008(214520, 0, 884235)    (12978, 0, -64244)
1009(174554, 0, -936543)    (7035, 0, 65163)
1010(134940, 0, 1278271)    (12978, 0, -64244)
1011(23028, 0, -1716476)    (9093, 0, 64903)
1012(96882, 0, -1330527)    (8354, 0, 65006)
1013(55360, 0, 1672307)    (12978, 0, -64244)
1003(313362, 0, -287990)    (316, 0, 65541)
1006(295830, 0, 481633)    (12978, 0, -64244)
1007(249666, 0, -533661)    (4792, 0, 65371)
1008(216250, 0, 875669)    (12978, 0, -64244)
1009(175491, 0, -927855)    (7035, 0, 65163)
1010(136670, 0, 1269705)    (12978, 0, -64244)
1011(24240, 0, -1707823)    (9093, 0, 64903)
1012(97995, 0, -1321860)    (8354, 0, 65006)
1013(57090, 0, 1663741)    (12978, 0, -64244)
1003(313404, 0, -279252)    (316, 0, 65541)
1006(297560, 0, 473067)    (12978, 0, -64244)
1007(250304, 0, -524945)    (4792, 0, 65371)
1008(217980, 0, 867103)    (12978, 0, -64244)
1009(176428, 0, -919167)    (7035, 0, 65163)
1010(138400, 0, 1261139)    (12978, 0, -64244)
1011(25452, 0, -1699170)    (9093, 0, 64903)
1012(99108, 0, -1313193)    (8354, 0, 65006)
1013(58820, 0, 1655175)    (12978, 0, -64244)
1003(313446, 0, -270514)    (316, 0, 65541)
1006(299290, 0, 464501)    (12978, 0, -64244)
1007(250942, 0, -516229)    (4792, 0, 65371)
1008(219710, 0, 858537)    (12978, 0, -64244)
1009(177365, 0, -910479)    (7035, 0, 65163)
1010(140130, 0, 1252573)    (12978, 0, -64244)
1011(26664, 0, -1690517)    (9093, 0, 64903)
1012(100221, 0, -1304526)    (8354, 0, 65006)
1013(60550, 0, 1646609)    (12978, 0, -64244)
1003(313488, 0, -261776)    (316, 0, 65541)
544
1005(312900, 0, -384108)    (316, 0, 65541)
1006(301020, 0, 455935)    (12978, 0, -64244)
1007(251580, 0, -507513)    (4792, 0, 65371)
1008(221440, 0, 849971)    (12978, 0, -64244)
1009(178302, 0, -901791)    (7035, 0, 65163)
1010(141860, 0, 1244007)    (12978, 0, -64244)
1011(27876, 0, -1681864)    (9093, 0, 64903)
1012(101334, 0, -1295859)    (8354, 0, 65006)
1013(62280, 0, 1638043)    (12978, 0, -64244)
1003(313530, 0, -253038)    (316, 0, 65541)
1005(312942, 0, -375370)    (316, 0, 65541)
1006(302750, 0, 447369)    (12978, 0, -64244)
1007(252218, 0, -498797)    (4792, 0, 65371)
1008(223170, 0, 841405)    (12978, 0, -64244)
1009(179239, 0, -893103)    (7035, 0, 65163)
1010(143590, 0, 1235441)    (12978, 0, -64244)
1011(29088, 0, -1673211)    (9093, 0, 64903)
1012(102447, 0, -1287192)    (8354, 0, 65006)
1013(64010, 0, 1629477)    (12978, 0, -64244)
1003(313572, 0, -244300)    (316, 0, 65541)
1005(312984, 0, -366632)    (316, 0, 65541)
1006(304480, 0, 438803)    (12978, 0, -64244)
1007(252856, 0, -490081)    (4792, 0, 65371)
1008(224900, 0, 832839)    (12978, 0, -64244)
1009(180176, 0, -884415)    (7035, 0, 65163)
1010(145320, 0, 1226875)    (12978, 0, -64244)
1011(30300, 0, -1664558)    (9093, 0, 64903)
1012(103560, 0, -1278525)    (8354, 0, 65006)
1013(65740, 0, 1620911)    (12978, 0, -64244)
1003(313614, 0, -235562)    (316, 0, 65541)
1005(313026, 0, -357894)    (316, 0, 65541)
1006(306210, 0, 430237)    (12978, 0, -64244)
1007(253494, 0, -481365)    (4792, 0, 65371)
1008(226630, 0, 824273)    (12978, 0, -64244)
1009(181113, 0, -875727)    (7035, 0, 65163)
1010(147050, 0, 1218309)    (12978, 0, -64244)
1011(31512, 0, -1655905)    (9093, 0, 64903)
1012(104673, 0, -1269858)    (8354, 0, 65006)
1013(67470, 0, 1612345)    (12978, 0, -64244)
1003(313656, 0, -226824)    (316, 0, 65541)
1005(313068, 0, -349156)    (316, 0, 65541)
1006(307940, 0, 421671)    (12978, 0, -64244)
1007(254132, 0, -472649)    (4792, 0, 65371)
1008(228360, 0, 815707)    (12978, 0, -64244)
1009(182050, 0, -867039)    (7035, 0, 65163)
1010(148780, 0, 1209743)    (12978, 0, -64244)
1011(32724, 0, -1647252)    (9093, 0, 64903)
1012(105786, 0, -1261191)    (8354, 0, 65006)
1013(69200, 0, 1603779)    (12978, 0, -64244)
1003(313698, 0, -218086)    (316, 0, 65541)
1005(313110, 0, -340418)    (316, 0, 65541)
1006(309670, 0, 413105)    (12978, 0, -64244)
1007(254770, 0, -463933)    (4792, 0, 65371)
1008(230090, 0, 807141)    (12978, 0, -64244)
1009(182987, 0, -858351)    (7035, 0, 65163)
1010(150510, 0, 1201177)    (12978, 0, -64244)
1011(33936, 0, -1638599)    (9093, 0, 64903)
1012(106899, 0, -1252524)    (8354, 0, 65006)
1013(70930, 0, 1595213)    (12978, 0, -64244)
1003(313740, 0, -209348)    (316, 0, 65541)
1005(313152, 0, -331680)    (316, 0, 65541)
1006(311400, 0, 404539)    (12978, 0, -64244)
1007(255408, 0, -455217)    (4792, 0, 65371)
1008(231820, 0, 798575)    (12978, 0, -64244)
1009(183924, 0, -849663)    (7035, 0, 65163)
1010(152240, 0, 1192611)    (12978, 0, -64244)
1011(35148, 0, -1629946)    (9093, 0, 64903)
1012(108012, 0, -1243857)    (8354, 0, 65006)
1013(72660, 0, 1586647)    (12978, 0, -64244)
1003(313782, 0, -200610)    (316, 0, 65541)
1005(313194, 0, -322942)    (316, 0, 65541)
1006(313130, 0, 395973)    (12978, 0, -64244)
1007(256046, 0, -446501)    (4792, 0, 65371)
1008(233550, 0, 790009)    (12978, 0, -64244)
1009(184861, 0, -840975)    (7035, 0, 65163)
1010(153970, 0, 1184045)    (12978, 0, -64244)
1011(36360, 0, -1621293)    (9093, 0, 64903)
1012(109125, 0, -1235190)    (8354, 0, 65006)
1013(74390, 0, 1578081)    (12978, 0, -64244)
1003(313824, 0, -191872)    (316, 0, 65541)
1005(313236, 0, -314204)    (316, 0, 65541)
1006(314860, 0, 387407)    (12978, 0, -64244)
1007(256684, 0, -437785)    (4792, 0, 65371)
1008(235280, 0, 781443)    (12978, 0, -64244)
1009(185798, 0, -832287)    (7035, 0, 65163)
1010(155700, 0, 1175479)    (12978, 0, -64244)
1011(37572, 0, -1612640)    (9093, 0, 64903)
1012(110238, 0, -1226523)    (8354, 0, 65006)
1013(76120, 0, 1569515)    (12978, 0, -64244)
1003(313866, 0, -183134)    (316, 0, 65541)
1005(313278, 0, -305466)    (316, 0, 65541)
1006(316590, 0, 378841)    (12978, 0, -64244)
1007(257322, 0, -429069)    (4792, 0, 65371)
1008(237010, 0, 772877)    (12978, 0, -64244)
1009(186735, 0, -823599)    (7035, 0, 65163)
1010(157430, 0, 1166913)    (12978, 0, -64244)
1011(38784, 0, -1603987)    (9093, 0, 64903)
1012(111351, 0, -1217856)    (8354, 0, 65006)
1013(77850, 0, 1560949)    (12978, 0, -64244)
1003(313908, 0, -174396)    (316, 0, 65541)
1005(313320, 0, -296728)    (316, 0, 65541)
1007(257960, 0, -420353)    (4792, 0, 65371)
1009(187672, 0, -814911)    (7035, 0, 65163)
1011(39996, 0, -1595334)    (9093, 0, 64903)
1012(112464, 0, -1209189)    (8354, 0, 65006)
222
1015(0, 0, 1946419)    (9636, 0, -64831)
1003(313950, 0, -165658)    (316, 0, 65541)
1005(313362, 0, -287990)    (316, 0, 65541)
1007(258598, 0, -411637)    (4792, 0, 65371)
639
1008(238740, 0, 764311)    (5336, 0, -65328)
1009(188609, 0, -806223)    (7035, 0, 65163)
425
1010(159160, 0, 1158347)    (7662, 0, -65089)
1011(41208, 0, -1586681)    (9093, 0, 64903)
1012(113577, 0, -1200522)    (8354, 0, 65006)
11
1013(79580, 0, 1552383)    (8904, 0, -64932)
1015(1284, 0, 1937774)    (9676, 0, -64818)
1003(313992, 0, -156920)    (316, 0, 65541)
1005(313404, 0, -279252)    (316, 0, 65541)
1007(259236, 0, -402921)    (4792, 0, 65371)
1008(239451, 0, 755600)    (5390, 0, -65321)
1009(189546, 0, -797535)    (7035, 0, 65163)
1010(160181, 0, 1149668)    (7715, 0, -65083)
1011(42420, 0, -1578028)    (9093, 0, 64903)
1012(114690, 0, -1191855)    (8354, 0, 65006)
1013(80767, 0, 1543725)    (8951, 0, -64927)
1015(2574, 0, 1929131)    (9717, 0, -64813)
1003(314034, 0, -148182)    (316, 0, 65541)
1005(313446, 0, -270514)    (316, 0, 65541)
1007(259874, 0, -394205)    (4792, 0, 65371)
1008(240169, 0, 746890)    (5446, 0, -65314)
1009(190483, 0, -788847)    (7035, 0, 65163)
1010(161209, 0, 1140990)    (7769, 0, -65076)
1011(43632, 0, -1569375)    (9093, 0, 64903)
1012(115803, 0, -1183188)    (8354, 0, 65006)
1013(81960, 0, 1535068)    (8999, 0, -64921)
1015(3869, 0, 1920489)    (9759, 0, -64808)
1003(314076, 0, -139444)    (316, 0, 65541)
1005(313488, 0, -261776)    (316, 0, 65541)
1007(260512, 0, -385489)    (4792, 0, 65371)
1008(240895, 0, 738181)    (5503, 0, -65306)
1009(191420, 0, -780159)    (7035, 0, 65163)
1010(162244, 0, 1132313)    (7824, 0, -65070)
1011(44844, 0, -1560722)    (9093, 0, 64903)
1012(116916, 0, -1174521)    (8354, 0, 65006)
1013(83159, 0, 1526411)    (9047, 0, -64915)
1015(5170, 0, 1911848)    (9801, 0, -64802)
1003(314118, 0, -130706)    (316, 0, 65541)
1005(313530, 0, -253038)    (316, 0, 65541)
1007(261150, 0, -376773)    (4792, 0, 65371)
1008(241628, 0, 729473)    (5564, 0, -65318)
1009(192357, 0, -771471)    (7035, 0, 65163)
1010(163287, 0, 1123637)    (7880, 0, -65063)
1011(46056, 0, -1552069)    (9093, 0, 64903)
1012(118029, 0, -1165854)    (8354, 0, 65006)
1013(84365, 0, 1517755)    (9096, 0, -64909)
1015(6476, 0, 1903207)    (9844, 0, -64797)
1003(314160, 0, -121968)    (316, 0, 65541)
1005(313572, 0, -244300)    (316, 0, 65541)
1007(261788, 0, -368057)    (4792, 0, 65371)
1008(242369, 0, 720764)    (5625, 0, -65311)
1009(193294, 0, -762783)    (7035, 0, 65163)
1010(164337, 0, 1114962)    (7938, 0, -65056)
1011(47268, 0, -1543416)    (9093, 0, 64903)
1012(119142, 0, -1157187)    (8354, 0, 65006)
1013(85577, 0, 1509100)    (9146, 0, -64903)
1015(7788, 0, 1894567)    (9888, 0, -64792)
1003(314202, 0, -113230)    (316, 0, 65541)
1005(313614, 0, -235562)    (316, 0, 65541)
1007(262426, 0, -359341)    (4792, 0, 65371)
1008(243118, 0, 712055)    (5688, 0, -65303)
1009(194231, 0, -754095)    (7035, 0, 65163)
1010(165395, 0, 1106287)    (7996, 0, -65049)
1011(48480, 0, -1534763)    (9093, 0, 64903)
1012(120255, 0, -1148520)    (8354, 0, 65006)
1013(86796, 0, 1500446)    (9197, 0, -64897)
1015(9106, 0, 1885928)    (9932, 0, -64786)
1003(314244, 0, -104492)    (316, 0, 65541)
1005(313656, 0, -226824)    (316, 0, 65541)
1007(263064, 0, -350625)    (4792, 0, 65371)
1008(243876, 0, 703348)    (5753, 0, -65295)
1009(195168, 0, -745407)    (7035, 0, 65163)
1010(166461, 0, 1097613)    (8056, 0, -65041)
1011(49692, 0, -1526110)    (9093, 0, 64903)
1012(121368, 0, -1139853)    (8354, 0, 65006)
1013(88022, 0, 1491793)    (9247, 0, -64880)
1015(10430, 0, 1877289)    (9975, 0, -64772)
1003(314286, 0, -95754)    (316, 0, 65541)
1005(313698, 0, -218086)    (316, 0, 65541)
1007(263702, 0, -341909)    (4792, 0, 65371)
1008(244643, 0, 694642)    (5820, 0, -65286)
1009(196105, 0, -736719)    (7035, 0, 65163)
1010(167535, 0, 1088940)    (8118, 0, -65034)
1011(50904, 0, -1517457)    (9093, 0, 64903)
1012(122481, 0, -1131186)    (8354, 0, 65006)
1013(89254, 0, 1483142)    (9299, 0, -64874)
1015(11759, 0, 1868652)    (10020, 0, -64767)
1003(314328, 0, -87016)    (316, 0, 65541)
1005(313740, 0, -209348)    (316, 0, 65541)
1007(264340, 0, -333193)    (4792, 0, 65371)
1008(245418, 0, 685937)    (5889, 0, -65278)
1009(197042, 0, -728031)    (7035, 0, 65163)
1010(168617, 0, 1080268)    (8180, 0, -65026)
1011(52116, 0, -1508804)    (9093, 0, 64903)
1012(123594, 0, -1122519)    (8354, 0, 65006)
1013(90493, 0, 1474492)    (9352, 0, -64867)
1015(13094, 0, 1860016)    (10066, 0, -64761)
1003(314370, 0, -78278)    (316, 0, 65541)
1005(313782, 0, -200610)    (316, 0, 65541)
1007(264978, 0, -324477)    (4792, 0, 65371)
1008(246203, 0, 677233)    (5961, 0, -65269)
1009(197979, 0, -719343)    (7035, 0, 65163)
1010(169707, 0, 1071597)    (8244, 0, -65019)
1011(53328, 0, -1500151)    (9093, 0, 64903)
1012(124707, 0, -1113852)    (8354, 0, 65006)
1013(91739, 0, 1465843)    (9406, 0, -64861)
1015(14436, 0, 1851381)    (10112, 0, -64755)
1003(314412, 0, -69540)    (316, 0, 65541)
1005(313824, 0, -191872)    (316, 0, 65541)
1007(265616, 0, -315761)    (4792, 0, 65371)
1008(246997, 0, 668530)    (6035, 0, -65260)
1009(198916, 0, -710655)    (7035, 0, 65163)
1010(170806, 0, 1062927)    (8310, 0, -65011)
1011(54540, 0, -1491498)    (9093, 0, 64903)
1012(125820, 0, -1105185)    (8354, 0, 65006)
1013(92993, 0, 1457194)    (9461, 0, -64854)
1015(15784, 0, 1842747)    (10159, 0, -64750)
1003(314454, 0, -60802)    (316, 0, 65541)
1005(313866, 0, -183134)    (316, 0, 65541)
1007(266254, 0, -307045)    (4792, 0, 65371)
1008(247801, 0, 659828)    (6113, 0, -65250)
1009(199853, 0, -701967)    (7035, 0, 65163)
